ID|Order Quantity|Sales|Ship Mode|Profit|Unit Price|Customer Name|Province|Customer Segment|Product Category|Product Sub-Category|Product Name
1266|7|131.55|Regular Air|-43.74|17.98|Justin Hirsh|Nova Scotia|Consumer|Technology|Office Machines|Canon P1-DHIII Palm Printing Calculator
1267|26|258.11|Express Air|9.95|9.99|Justin Hirsh|Nova Scotia|Consumer|Office Supplies|Paper|Xerox 1896
1268|9|1288.515|Express Air|-382.57|175.99|Justin Hirsh|Nova Scotia|Consumer|Technology|Telephones and Communication|2180
1269|36|277.88|Regular Air|-64.41|7.68|Liz Price|Nova Scotia|Consumer|Office Supplies|Binders and Binder Accessories|GBC VeloBinder Strips
1270|13|3939.89|Delivery Truck|598.24|291.73|Liz Price|Nova Scotia|Consumer|Furniture|Chairs & Chairmats|Hon 4070 Series Pagoda? Armless Upholstered Stacking Chairs
1271|47|925.3|Regular Air|257.31|19.98|Liz Price|Nova Scotia|Consumer|Office Supplies|Paper|Xerox Blank Computer Paper
1272|48|12072.9|Delivery Truck|3064.51|243.98|Greg Maxwell|Nova Scotia|Home Office|Furniture|Chairs & Chairmats|Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back
1273|34|3419.1505|Regular Air|858.58|115.99|Marc Harrigan|Nova Scotia|Home Office|Technology|Telephones and Communication|8890
1274|1|195.04|Regular Air|-149.41|167.27|Sally Knutson|Nova Scotia|Corporate|Office Supplies|Storage & Organization|Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers
1275|32|1859.01|Delivery Truck|-588.9|60.98|Giulietta Weimer|Nova Scotia|Corporate|Furniture|Chairs & Chairmats|Novimex Fabric Task Chair
1276|19|1781.11|Regular Air|51.44|99.99|Giulietta Weimer|Nova Scotia|Corporate|Technology|Computer Peripherals|U.S. Robotics 56K Internet Call Modem
1277|44|185.32|Regular Air|-192.56|4.18|Giulietta Weimer|Nova Scotia|Corporate|Furniture|Office Furnishings|Eldon? Image Series Desk Accessories, Burgundy
1278|15|73.41|Regular Air|-44.79|4.91|Giulietta Weimer|Nova Scotia|Corporate|Office Supplies|Binders and Binder Accessories|"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"
1279|28|43.66|Regular Air|5.77|1.48|Giulietta Weimer|Nova Scotia|Corporate|Office Supplies|Rubber Bands|Binder Clips by OIC
1280|16|130.11|Regular Air|-47.69|8.12|Kristina Nunn|Nova Scotia|Consumer|Technology|Computer Peripherals|Imation Neon Mac Format Diskettes, 10/Pack
1281|15|4012.58|Express Air|-425.14|279.48|Kristina Nunn|Nova Scotia|Consumer|Office Supplies|Storage & Organization|Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units
1282|31|1295.54|Regular Air|214.23|40.99|Kristina Nunn|Nova Scotia|Consumer|Office Supplies|Paper|Xerox 1893
1283|24|238.25|Regular Air|-83.55|9.38|Chuck Clark|Nova Scotia|Corporate|Office Supplies|Storage & Organization|Staples File Caddy
1284|39|403.73|Regular Air|-44.13|10.89|Sally Knutson|Nova Scotia|Consumer|Office Supplies|Appliances|Belkin 6 Outlet Metallic Surge Strip
1285|3|86.85|Regular Air|-67.22|28.48|Sally Knutson|Nova Scotia|Consumer|Technology|Computer Peripherals|Memorex 4.7GB DVD+RW, 3/Pack
1286|15|1795.49|Delivery Truck|-626.04|114.98|Tanja Norvell|Nova Scotia|Consumer|Furniture|Bookcases|Sauder Camden County Collection Libraries, Planked Cherry Finish
1287|4|926.58|Delivery Truck|-226.51|212.6|Tanja Norvell|Nova Scotia|Consumer|Furniture|Tables|Bush Advantage Collection? Round Conference Table
1288|4|38.76|Express Air|-12.13|6.23|Sarah Bern|Nova Scotia|Corporate|Office Supplies|Binders and Binder Accessories|Avery Hole Reinforcements
1289|36|551.44|Regular Air|28.7|13.99|Liz Price|Nova Scotia|Corporate|Technology|Office Machines|Sharp EL500L Fraction Calculator
1290|27|834.0625|Regular Air|192.29|35.99|Vicky Freymann|Nova Scotia|Home Office|Technology|Telephones and Communication|Accessory13
1291|15|417.88|Express Air|-13.95|28.15|Philisse Overcash|Nova Scotia|Small Business|Office Supplies|Pens & Art Supplies|Boston Electric Pencil Sharpener, Model 1818, Charcoal Black
1292|42|493.56|Regular Air|12.73|11.99|Justin Hirsh|Nova Scotia|Consumer|Technology|Office Machines|TI 30X Scientific Calculator
1293|18|360.24|Express Air|-36.24|19.98|Patrick O'Brill|Nova Scotia|Home Office|Technology|Computer Peripherals|Belkin 105-Key Black Keyboard
1294|46|1463.27|Regular Air|104.22|34.76|Patrick O'Brill|Nova Scotia|Home Office|Office Supplies|Storage & Organization|Multi-Use Personal File Cart and Caster Set, Three Stacking Bins
1295|44|210.46|Express Air|50.04|4.49|Liz Price|Nova Scotia|Consumer|Office Supplies|Binders and Binder Accessories|Avery Non-Stick Binders
1296|32|195.57|Regular Air|-132.93|5.98|Justin Hirsh|Nova Scotia|Consumer|Office Supplies|Paper|Xerox 1920
1297|47|691.52|Regular Air|107.02|14.2|Cathy Armstrong|Nova Scotia|Consumer|Furniture|Office Furnishings|Coloredge Poster Frame
1298|37|2756.17|Regular Air|-1561.72|71.37|Cathy Armstrong|Nova Scotia|Consumer|Furniture|Tables|Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table
1299|29|5159.3725|Express Air|1252.48|200.99|Cathy Armstrong|Nova Scotia|Consumer|Technology|Telephones and Communication|5125
1300|36|307.65|Regular Air|91.73|8.95|Heather Jas|Nova Scotia|Corporate|Office Supplies|Paper|"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
1301|11|558.62|Regular Air|118.32|48.58|Justin Hirsh|Nova Scotia|Consumer|Office Supplies|Appliances|Belkin Premiere Surge Master II 8-outlet surge protector
1302|21|556.45|Delivery Truck|-124.42|25.98|Lena Hernandez|Nova Scotia|Home Office|Furniture|Chairs & Chairmats|Global Stack Chair without Arms, Black
1303|11|61.46|Express Air|-47.83|4.89|Patrick O'Brill|Nova Scotia|Home Office|Technology|Computer Peripherals|"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack"
1304|31|2137.1|Delivery Truck|-686.01|70.98|Kristina Nunn|Nova Scotia|Consumer|Furniture|Bookcases|Hon Metal Bookcases, Putty
1305|48|571.17|Regular Air|129.87|11.55|Kristina Nunn|Nova Scotia|Consumer|Office Supplies|Pens & Art Supplies|Newell 309
1306|24|135.88|Regular Air|-75.39|5.8|Shahid Shariari|Nova Scotia|Consumer|Office Supplies|Binders and Binder Accessories|Wilson Jones ?Snap? Scratch Pad Binder Tool for Ring Binders
1307|20|857.95|Express Air|51.85|43.22|Justin Hirsh|Nova Scotia|Consumer|Technology|Computer Peripherals|Fellowes Mobile Numeric Keypad, Graphite
1308|33|662.21|Regular Air|256.57|18.84|Khloe Miller|Nova Scotia|Consumer|Furniture|Office Furnishings|Flat Face Poster Frame
1309|36|100.68|Regular Air|-45.21|2.6|Paul MacIntyre|Nova Scotia|Corporate|Office Supplies|Pens & Art Supplies|12 Colored Short Pencils
1310|22|846.35|Express Air|341.53|37.94|Patrick O'Brill|Nova Scotia|Home Office|Office Supplies|Paper|Snap-A-Way? Black Print Carbonless Ruled Speed Letter, Triplicate
1311|26|1976.3945|Regular Air|473.36|85.99|Patrick O'Brill|Nova Scotia|Home Office|Technology|Telephones and Communication|6340
1312|44|442.72|Regular Air|-168.38|10.52|Mike Vittorini|Nova Scotia|Small Business|Furniture|Office Furnishings|Ultra Door Pull Handle
1313|6|326.893|Regular Air|-223.21|65.99|Mike Vittorini|Nova Scotia|Small Business|Technology|Telephones and Communication|3390
1314|6|22.78|Regular Air|3.96|3.75|Liz Price|Nova Scotia|Consumer|Office Supplies|Labels|Avery 510
1315|38|1806.43|Regular Air|134.85|47.98|Paul MacIntyre|Nova Scotia|Corporate|Technology|Computer Peripherals|DS/HD IBM Formatted Diskettes, 200/Pack - Staples
1316|29|1669.88|Regular Air|548.92|55.48|John Grady|Nova Scotia|Corporate|Office Supplies|Paper|Xerox 194
1317|29|2018.45|Regular Air|-812.25|70.71|Ricardo Emerson|Nova Scotia|Corporate|Furniture|Office Furnishings|Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats
1318|29|87.68|Regular Air|23.14|2.88|Chuck Clark|Nova Scotia|Corporate|Office Supplies|Labels|Avery 474
1319|46|3732.25|Delivery Truck|-1255.86|85.29|Chuck Clark|Nova Scotia|Corporate|Furniture|Tables|Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops
1320|23|144.55|Regular Air|-60.17|6.48|Sarah Bern|Nova Scotia|Corporate|Office Supplies|Paper|"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
1321|13|75.89|Regular Air|-31.01|5.98|Kristina Nunn|Nova Scotia|Consumer|Office Supplies|Paper|Xerox 193
1322|43|586.11|Regular Air|98.44|12.64|Matt Abelman|Nova Scotia|Consumer|Furniture|Office Furnishings|Nu-Dell Executive Frame
1323|42|75.14|Regular Air|0.82|1.76|Sarah Jordon|Nova Scotia|Consumer|Office Supplies|Pens & Art Supplies|Newell 326
1324|27|3874.12|Delivery Truck|-305.98|130.98|Sally Matthias|Nova Scotia|Corporate|Furniture|Bookcases|O'Sullivan Elevations Bookcase, Cherry Finish
1325|8|1452.216|Delivery Truck|-277.29|218.75|Sally Matthias|Nova Scotia|Corporate|Furniture|Tables|BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables
1326|34|840.07|Regular Air|-83.75|22.84|Sally Matthias|Nova Scotia|Home Office|Office Supplies|Paper|Xerox 1973
1327|48|4789.89|Delivery Truck|421.15|100.98|Theone Pippenger|Nova Scotia|Corporate|Furniture|Bookcases|Hon 4-Shelf Metal Bookcases
1328|40|430.88|Regular Air|39|11.09|Art Ferguson|Nova Scotia|Corporate|Office Supplies|Envelopes|#10 Self-Seal White Envelopes
1329|7|82.06|Regular Air|-26.99|11.5|Jack O'Briant|Nova Scotia|Home Office|Office Supplies|Binders and Binder Accessories|Ibico Covers for Plastic or Wire Binding Elements
1330|41|23281.05|Regular Air|9097.65|599.99|Jack O'Briant|Nova Scotia|Home Office|Technology|Copiers and Fax|Hewlett Packard LaserJet 3310 Copier
1331|3|523.11|Delivery Truck|-214.53|159.31|Nathan Cano|Nova Scotia|Consumer|Furniture|Tables|Hon Non-Folding Utility Tables
1332|29|913.41|Regular Air|237.14|35.99|Nathan Cano|Nova Scotia|Consumer|Technology|Telephones and Communication|Accessory13
1333|49|213.71|Regular Air|-208.02|4.28|Michael Granlund|Nova Scotia|Corporate|Office Supplies|Paper|Xerox 1927
1334|23|133.66|Regular Air|-5.6|5.85|Michael Granlund|Nova Scotia|Corporate|Office Supplies|Pens & Art Supplies|Dixon My First Ticonderoga Pencil, #2
1335|7|127.74|Express Air|-5.57|15.98|Steve Carroll|Nova Scotia|Consumer|Technology|Computer Peripherals|Logitech Access Keyboard
1336|33|325.92|Regular Air|-36.47|9.48|Steve Carroll|Nova Scotia|Consumer|Furniture|Office Furnishings|DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7
1337|50|325.24|Regular Air|-79.42|6.54|Scott Williamson|Nova Scotia|Small Business|Office Supplies|Binders and Binder Accessories|Wilson Jones? Four-Pocket Poly Binders
1338|40|1765.05|Regular Air|749.22|43.41|Dennis Bolton|Nova Scotia|Small Business|Office Supplies|Binders and Binder Accessories|Satellite Sectional Post Binders
1339|4|12.8|Regular Air|-2.21|2.88|Sean Wendt|Nova Scotia|Corporate|Office Supplies|Pens & Art Supplies|Newell 346
1340|3|709.04|Delivery Truck|-337.92|220.98|John Castell|Nova Scotia|Consumer|Furniture|Bookcases|Bush Cubix Collection Bookcases, Fully Assembled
1341|25|978.77|Regular Air|220.91|38.76|John Castell|Nova Scotia|Consumer|Office Supplies|Paper|Xerox 1892
1342|46|129.44|Express Air|-5.54|2.58|Art Ferguson|Nova Scotia|Corporate|Office Supplies|Pens & Art Supplies|DIXON Oriole? Pencils
1343|32|1829.387|Regular Air|482.45|65.99|Art Ferguson|Nova Scotia|Corporate|Technology|Telephones and Communication|StarTAC Series
1344|34|9626.86|Delivery Truck|1882.2|294.62|Jack O'Briant|Nova Scotia|Small Business|Office Supplies|Appliances|3.6 Cubic Foot Counter Height Office Refrigerator
1345|42|813.535|Express Air|435.95|20.99|David Philippe|Nova Scotia|Consumer|Technology|Telephones and Communication|Accessory21
1346|36|18028.07|Delivery Truck|8157.7|500.98|Chad Sievert|Nova Scotia|Corporate|Technology|Office Machines|Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers
1347|47|1880.8|Regular Air|775.88|40.98|Matt Abelman|Nova Scotia|Home Office|Technology|Computer Peripherals|Imation Printable White 80 Minute CD-R Spindle, 50/Pack
1348|42|7143.927|Express Air|2374.73|195.99|Matt Abelman|Nova Scotia|Home Office|Technology|Telephones and Communication|T65
1349|8|118.98|Regular Air|-12.77|14.27|Shaun Weien|Nova Scotia|Home Office|Office Supplies|Binders and Binder Accessories|GBC Laser Imprintable Binding System Covers, Desert Sand
1350|31|4910.09|Regular Air|1669.38|159.99|Shaun Weien|Nova Scotia|Home Office|Technology|Computer Peripherals|Gyration RF Keyboard
1351|36|1058.45|Regular Air|-386.02|27.75|Shaun Weien|Nova Scotia|Home Office|Office Supplies|Storage & Organization|Fellowes Super Stor/Drawer?
1352|5|820.5645|Regular Air|-800.25|205.99|Maya Herman|Nova Scotia|Corporate|Technology|Telephones and Communication|StarTAC 8000
1353|5|7486.09|Delivery Truck|-2561.32|1500.97|David Philippe|Nova Scotia|Consumer|Technology|Office Machines|Epson DFX5000+ Dot Matrix Printer
1354|18|881.32|Regular Air|373.67|48.04|David Philippe|Nova Scotia|Consumer|Office Supplies|Paper|Xerox 1910
1355|5|22.77|Regular Air|-6.2|4.28|David Philippe|Nova Scotia|Consumer|Office Supplies|Pens & Art Supplies|Newell 320
1356|5|220.7875|Regular Air|-305.32|55.99|Sally Matthias|Nova Scotia|Home Office|Technology|Telephones and Communication|Accessory36
1357|20|160.29|Regular Air|1.35|7.59|Michael Granlund|Nova Scotia|Home Office|Furniture|Office Furnishings|Master Giant Foot? Doorstop, Safety Yellow
1358|3|124.81|Regular Air|-11.94|40.98|David Philippe|Nova Scotia|Consumer|Office Supplies|Binders and Binder Accessories|"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
1359|47|706.68|Regular Air|6.6|15.94|Chad Sievert|Nova Scotia|Corporate|Office Supplies|Pens & Art Supplies|Boston 16701 Slimline Battery Pencil Sharpener
1360|24|6408.3|Delivery Truck|539.54|280.98|Jack O'Briant|Nova Scotia|Consumer|Furniture|Tables|Global Adaptabilities? Conference Tables
1361|27|63.71|Regular Air|-96.03|2.08|Chad Sievert|Nova Scotia|Corporate|Furniture|Office Furnishings|Eldon? Wave Desk Accessories
1362|14|5388.8|Delivery Truck|-115.08|370.98|Chad Sievert|Nova Scotia|Corporate|Office Supplies|Storage & Organization|Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish
1363|43|1751.68|Express Air|771.83|41.94|Chad Sievert|Nova Scotia|Corporate|Office Supplies|Binders and Binder Accessories|"Avery Trapezoid Extra Heavy Duty 4"" Binders"
1364|17|86.47|Regular Air|-9.35|5.28|Chad Sievert|Nova Scotia|Corporate|Office Supplies|Binders and Binder Accessories|"Wilson Jones 1"" Hanging DublLock? Ring Binders"
1365|31|684.5|Regular Air|-27.99|21.38|Chad Sievert|Nova Scotia|Corporate|Office Supplies|Pens & Art Supplies|Boston 1730 StandUp Electric Pencil Sharpener
1366|27|435.27|Regular Air|-147.51|15.98|Sally Matthias|Nova Scotia|Home Office|Technology|Computer Peripherals|"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack"
1367|26|723.82|Regular Air|-40.98|27.42|Sally Matthias|Nova Scotia|Home Office|Furniture|Office Furnishings|Howard Miller Distant Time Traveler Alarm Clock
1368|16|1684.96|Regular Air|-553.06|110.98|Ivan Liston|Nova Scotia|Consumer|Office Supplies|Storage & Organization|Carina Mini System Audio Rack, Model AR050B
1369|9|1662.048|Delivery Truck|-471.26|212.6|Ivan Liston|Nova Scotia|Consumer|Furniture|Tables|Bush Advantage Collection? Round Conference Table
1370|42|11460.76|Delivery Truck|4264.82|349.45|Ivan Liston|Nova Scotia|Consumer|Furniture|Tables|SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black
1371|1|159.51|Delivery Truck|-103.63|130.98|Brad Norvell|Nova Scotia|Corporate|Furniture|Chairs & Chairmats|Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum
1372|30|5015.051|Regular Air|1090.43|200.99|Brad Norvell|Nova Scotia|Corporate|Technology|Telephones and Communication|2160i
1373|45|168.66|Regular Air|-167.06|3.95|Ken Heidel|Nova Scotia|Corporate|Office Supplies|Appliances|Hoover Replacement Belts For Soft Guard? & Commercial Ltweight Upright Vacs, 2/Pk
1374|34|2560.59|Regular Air|670.96|80.98|Michael Granlund|Nova Scotia|Corporate|Technology|Computer Peripherals|Logitech Cordless Navigator Duo
1375|16|189.04|Regular Air|-74.77|11.35|Michael Granlund|Nova Scotia|Corporate|Office Supplies|Storage & Organization|SimpliFile? Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h
1376|37|2116.62|Regular Air|745.45|55.98|John Castell|Nova Scotia|Small Business|Office Supplies|Paper|Xerox 1882
1377|32|28180.08|Delivery Truck|7513.88|880.98|Sally Matthias|Nova Scotia|Home Office|Furniture|Bookcases|Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish
1378|12|27.05|Express Air|1|1.82|Ken Heidel|Nova Scotia|Corporate|Office Supplies|Pens & Art Supplies|Newell 307
1379|34|6580.16|Delivery Truck|2786.35|200.97|Mike Kennedy|Nova Scotia|Small Business|Technology|Office Machines|Hewlett-Packard Deskjet 6122 Color Inkjet Printer
1380|37|5610.84|Regular Air|2366.51|150.98|Charles Sheldon|Nova Scotia|Corporate|Technology|Office Machines|Canon MP41DH Printing Calculator
1381|20|455.34|Delivery Truck|-932.55|20.98|Charles Sheldon|Nova Scotia|Corporate|Office Supplies|Storage & Organization|Tennsco Lockers, Gray
1382|35|2329.646|Express Air|-310.24|85.99|Charles Sheldon|Nova Scotia|Corporate|Technology|Telephones and Communication|Accessory4
1383|36|275.06|Regular Air|-237.87|7.28|Mike Kennedy|Nova Scotia|Corporate|Office Supplies|Paper|Array? Parchment Paper, Assorted Colors
1384|1|27.96|Regular Air|-9.13|14.89|Matt Abelman|Nova Scotia|Small Business|Furniture|Office Furnishings|Tensor Computer Mounted Lamp
1385|45|3699.22|Delivery Truck|565.18|80.97|Sally Matthias|Nova Scotia|Home Office|Technology|Office Machines|Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer
1386|6|48.93|Regular Air|-38.72|6.48|Sally Matthias|Nova Scotia|Home Office|Office Supplies|Paper|Xerox 1997
1387|5|397.55|Regular Air|-152.47|83.1|Brad Norvell|Nova Scotia|Corporate|Technology|Computer Peripherals|Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray
1388|34|676.26|Regular Air|181.98|19.98|Brad Norvell|Nova Scotia|Corporate|Office Supplies|Paper|Xerox Blank Computer Paper
1389|42|451.32|Regular Air|1.16|10.64|Art Ferguson|Nova Scotia|Corporate|Furniture|Office Furnishings|Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry
1390|15|217.66|Express Air|-24.91|14.42|Art Ferguson|Nova Scotia|Corporate|Office Supplies|Appliances|Holmes Odor Grabber
